Date,Mileage,time_corr,pace_min,Month,Day,month.day,numRun,highest,rpd,firstRun,numYear
2016-09-15,9.94,1:10:43,7.1143527833668685,9,15,9/15,5,0,1,1,5
2017-09-15,7.17,0:54:07,7.547652254765225,9,15,9/15,6,0,1,1,6
2018-09-15,12.5,1:33:00,7.4399999999999995,9,15,9/15,7,0,1,1,7
2019-09-15,7.24,0:48:49,6.7426335174953955,9,15,9/15,8,0,1,1,8
2019-09-15,5.69,0:38:00,6.678383128295255,9,15,9/15,9,0,2,0,8
2020-09-15,9,0:59:06,6.566666666666666,9,15,9/15,10,0,1,1,9
2021-09-15,10,1:06:32,6.653333333333333,9,15,9/15,11,1,1,1,10
2010-09-16,6,NA,NA,9,16,9/16,1,0,1,1,1
2011-09-16,1.32,0:9:13,6.982323232323233,9,16,9/16,2,0,1,1,2
2013-09-16,6.26,0:56:53,9.086794462193824,9,16,9/16,3,0,1,1,3
2014-09-16,3.1,0:17:55,5.779569892473118,9,16,9/16,4,0,1,1,4
2015-09-16,7,0:47:41,6.811904761904762,9,16,9/16,5,0,1,1,5
2016-09-16,9.13,NA,NA,9,16,9/16,6,0,1,1,6
2016-09-16,4,0:28:03,7.0125,9,16,9/16,7,0,2,0,6
2017-09-16,8.25,NA,NA,9,16,9/16,8,0,1,1,7
2018-09-16,18.04,1:59:23,6.617701404286771,9,16,9/16,9,0,1,1,8
2019-09-16,7.36,0:52:23,7.117300724637682,9,16,9/16,10,0,1,1,9
2020-09-16,10.05,1:06:55,6.6583747927031505,9,16,9/16,11,0,1,1,10
2021-09-16,6.02,0:45:14,7.513842746400886,9,16,9/16,12,1,1,1,11
2011-09-17,3.1,0:18:07,5.844086021505376,9,17,9/17,1,0,1,1,1
2012-09-17,5.87,0:39:58,6.808631459398069,9,17,9/17,2,0,1,1,2
2013-09-17,8.27,1:00:35,7.325675130995567,9,17,9/17,3,0,1,1,3
2014-09-17,2.7,NA,NA,9,17,9/17,4,0,1,1,4
2015-09-17,8.27,0:56:53,6.8782748891575975,9,17,9/17,5,0,1,1,5
2016-09-17,10.05,1:15:47,7.540630182421227,9,17,9/17,6,0,1,1,6
2017-09-17,12,1:28:10,7.347222222222222,9,17,9/17,7,0,1,1,7
2019-09-17,6.17,0:44:57,7.285251215559157,9,17,9/17,8,0,1,1,8
2020-09-17,10.04,1:08:57,6.867529880478088,9,17,9/17,9,0,1,1,9
2020-09-17,4.34,0:31:34,7.2734254992319505,9,17,9/17,10,0,2,0,9
2021-09-17,4.01,0:28:27,7.094763092269328,9,17,9/17,11,1,1,1,10
2010-09-18,3.1,0:19:27,6.274193548387097,9,18,9/18,1,0,1,1,1
2014-09-18,5.53,0:38:31,6.965039180229054,9,18,9/18,2,0,1,1,2
2015-09-18,7.89,NA,NA,9,18,9/18,3,0,1,1,3
2016-09-18,14.03,1:39:04,7.061059634117368,9,18,9/18,4,0,1,1,4
2018-09-18,4.67,NA,NA,9,18,9/18,5,0,1,1,5
2018-09-18,12.3,NA,NA,9,18,9/18,6,0,2,0,5
2019-09-18,11.51,NA,NA,9,18,9/18,7,0,1,1,6
2020-09-18,7.61,0:52:37,6.914148050810337,9,18,9/18,8,0,1,1,7
2021-09-18,8.04,1:01:50,7.690713101160863,9,18,9/18,9,1,1,1,8
2011-09-19,1.1,0:6:11,5.621212121212121,9,19,9/19,1,0,1,1,1
2011-09-19,7.94,0:57:41,7.2649034424853065,9,19,9/19,2,0,2,0,1
2012-09-19,6.07,0:49:08,8.094453596924767,9,19,9/19,3,0,1,1,2
2013-09-19,3.1,0:17:03,5.5,9,19,9/19,4,0,1,1,3
2014-09-19,3.1,0:24:40,7.956989247311827,9,19,9/19,5,0,1,1,4
2015-09-19,7,0:50:40,7.238095238095238,9,19,9/19,6,0,1,1,5
2016-09-19,6.24,0:43:39,6.9951923076923075,9,19,9/19,7,0,1,1,6
2017-09-19,7.83,1:03:53,8.158790974882928,9,19,9/19,8,0,1,1,7
2018-09-19,12.03,NA,NA,9,19,9/19,9,0,1,1,8
2019-09-19,8.1,0:59:28,7.341563786008231,9,19,9/19,10,0,1,1,9
2020-09-19,4.97,0:26:41,5.368879946344736,9,19,9/19,11,0,1,1,10
2020-09-19,6.63,NA,NA,9,19,9/19,12,0,2,0,10
2021-09-19,13.1,1:26:20,6.590330788804071,9,19,9/19,13,1,1,1,11
2010-09-20,5.1,NA,NA,9,20,9/20,1,0,1,1,1
2011-09-20,6.15,0:42:18,6.878048780487805,9,20,9/20,2,0,1,1,2
2012-09-20,3.4,0:27:22,8.049019607843137,9,20,9/20,3,0,1,1,3
2013-09-20,2.66,0:21:06,7.932330827067669,9,20,9/20,4,0,1,1,4
2014-09-20,3.1,0:16:36,5.354838709677419,9,20,9/20,5,0,1,1,5
2014-09-20,2.88,NA,NA,9,20,9/20,6,0,2,0,5
2014-09-20,4.03,NA,NA,9,20,9/20,7,0,3,0,5
2015-09-20,12.16,1:29:20,7.3464912280701755,9,20,9/20,8,0,1,1,6
2016-09-20,10.47,NA,NA,9,20,9/20,9,0,1,1,7
2017-09-20,9.32,1:02:34,6.713161659513591,9,20,9/20,10,0,1,1,8
2018-09-20,5.13,NA,NA,9,20,9/20,11,0,1,1,9
2018-09-20,12,1:28:41,7.390277777777778,9,20,9/20,12,0,2,0,9
2020-09-20,16.26,1:52:40,6.929069290692906,9,20,9/20,13,1,1,1,10
2010-09-21,3.1,0:20:26,6.591397849462366,9,21,9/21,1,0,1,1,1
2012-09-21,3.1,0:17:39,5.693548387096774,9,21,9/21,2,0,1,1,2
2013-09-21,3.1,0:16:46,5.408602150537634,9,21,9/21,3,0,1,1,3
2016-09-21,8.96,1:04:00,7.142857142857142,9,21,9/21,4,0,1,1,4
2017-09-21,8.11,0:58:59,7.27291409782162,9,21,9/21,5,0,1,1,5
2018-09-21,9.43,NA,NA,9,21,9/21,6,0,1,1,6
2020-09-21,8.38,1:05:34,7.824184566428002,9,21,9/21,7,0,1,1,7
2021-09-21,5.7,0:41:20,7.251461988304093,9,21,9/21,8,1,1,1,8
2011-09-22,4.26,0:28:19,6.647104851330203,9,22,9/22,1,0,1,1,1
2012-09-22,3.1,0:17:26,5.623655913978495,9,22,9/22,2,0,1,1,2
2014-09-22,7,0:52:15,7.4642857142857135,9,22,9/22,3,0,1,1,3
2015-09-22,7.63,0:53:11,6.970292704237659,9,22,9/22,4,0,1,1,4
2016-09-22,10.74,1:20:36,7.504655493482309,9,22,9/22,5,0,1,1,5
2017-09-22,6.03,0:45:17,7.509673852957435,9,22,9/22,6,0,1,1,6
2019-09-22,13.31,1:36:33,7.253944402704733,9,22,9/22,7,0,1,1,7
2020-09-22,7,0:50:39,7.235714285714286,9,22,9/22,8,1,1,1,8
2010-09-23,1.1,NA,NA,9,23,9/23,1,0,1,1,1
2011-09-23,3.1,0:19:02,6.139784946236559,9,23,9/23,2,0,1,1,2
2013-09-23,6.61,0:45:12,6.838124054462935,9,23,9/23,3,0,1,1,3
2014-09-23,9.11,1:01:06,6.706915477497256,9,23,9/23,4,0,1,1,4
2015-09-23,9.25,NA,NA,9,23,9/23,5,0,1,1,5
2016-09-23,7.92,0:56:37,7.148569023569023,9,23,9/23,6,0,1,1,6
2017-09-23,3.75,0:20:40,5.511111111111111,9,23,9/23,7,0,1,1,7
2017-09-23,5.2,NA,NA,9,23,9/23,8,0,2,0,7
2018-09-23,11,NA,NA,9,23,9/23,9,0,1,1,8
2019-09-23,8.01,0:59:53,7.476071577195173,9,23,9/23,10,0,1,1,9
2020-09-23,7.22,0:50:23,6.978301015697138,9,23,9/23,11,1,1,1,10
2010-09-24,5.15,NA,NA,9,24,9/24,1,0,1,1,1
2012-09-24,2.5,0:17:01,6.806666666666667,9,24,9/24,2,0,1,1,2
2015-09-24,9.44,1:02:43,6.643714689265537,9,24,9/24,3,0,1,1,3
2016-09-24,3.73,0:20:04,5.379803395889186,9,24,9/24,4,0,1,1,4
2016-09-24,4.04,NA,NA,9,24,9/24,5,0,2,0,4
2017-09-24,12.01,1:29:15,7.431307243963364,9,24,9/24,6,0,1,1,5
2018-09-24,8,0:59:20,7.416666666666667,9,24,9/24,7,0,1,1,6
2019-09-24,8.3,0:58:46,7.0803212851405615,9,24,9/24,8,0,1,1,7
2020-09-24,5.2,0:39:49,7.657051282051282,9,24,9/24,9,0,1,1,8
2020-09-24,6.05,0:51:10,8.457300275482094,9,24,9/24,10,0,2,0,8
2021-09-24,6.34,0:44:25,7.005783385909569,9,24,9/24,11,1,1,1,9
2011-09-25,5.1,0:40:03,7.852941176470589,9,25,9/25,1,0,1,1,1
2012-09-25,3.1,0:18:12,5.870967741935484,9,25,9/25,2,0,1,1,2
2014-09-25,6.88,0:48:54,7.107558139534884,9,25,9/25,3,0,1,1,3
2015-09-25,8,1:01:57,7.74375,9,25,9/25,4,0,1,1,4
2016-09-25,12,1:19:46,6.647222222222222,9,25,9/25,5,0,1,1,5
2018-09-25,4,NA,NA,9,25,9/25,6,0,1,1,6
2018-09-25,12.21,NA,NA,9,25,9/25,7,0,2,0,6
2019-09-25,12.53,NA,NA,9,25,9/25,8,0,1,1,7
2020-09-25,5.3,0:33:37,6.3427672955974845,9,25,9/25,9,1,1,1,8
2010-09-26,4.4,0:37:00,8.409090909090908,9,26,9/26,1,0,1,1,1
2011-09-26,4.73,0:28:28,6.0183227625088085,9,26,9/26,2,0,1,1,2
2012-09-26,8.23,1:11:07,8.641150263264478,9,26,9/26,3,0,1,1,3
2013-09-26,3.1,0:17:39,5.693548387096774,9,26,9/26,4,0,1,1,4
2015-09-26,8.6,0:59:09,6.877906976744186,9,26,9/26,5,0,1,1,5
2016-09-26,7.04,0:49:23,7.01467803030303,9,26,9/26,6,0,1,1,6
2017-09-26,8.88,0:58:34,6.595345345345345,9,26,9/26,7,0,1,1,7
2018-09-26,10,NA,NA,9,26,9/26,8,0,1,1,8
2020-09-26,13.64,1:37:06,7.118768328445748,9,26,9/26,9,0,1,1,9
2021-09-26,7.03,0:49:59,7.110004741583689,9,26,9/26,10,1,1,1,10
2010-09-27,5.9,0:47:30,8.050847457627118,9,27,9/27,1,0,1,1,1
2011-09-27,3.1,0:18:47,6.059139784946237,9,27,9/27,2,0,1,1,2
2013-09-27,5.66,0:44:34,7.87396937573616,9,27,9/27,3,0,1,1,3
2014-09-27,6.2,0:36:40,5.913978494623655,9,27,9/27,4,0,1,1,4
2015-09-27,12.16,1:19:32,6.540570175438597,9,27,9/27,5,0,1,1,5
2016-09-27,8.19,1:02:00,7.570207570207571,9,27,9/27,6,0,1,1,6
2017-09-27,6,0:42:09,7.025,9,27,9/27,7,0,1,1,7
2018-09-27,9,NA,NA,9,27,9/27,8,0,1,1,8
2019-09-27,8,0:58:44,7.341666666666667,9,27,9/27,9,0,1,1,9
2021-09-27,4.04,0:27:09,6.72029702970297,9,27,9/27,10,1,1,1,10
2010-09-28,1.54,NA,NA,9,28,9/28,1,0,1,1,1
2012-09-28,3.1,0:23:59,7.736559139784946,9,28,9/28,2,0,1,1,2
2014-09-28,4.28,0:31:42,7.406542056074766,9,28,9/28,3,0,1,1,3
2017-09-28,6,0:45:45,7.625,9,28,9/28,4,0,1,1,4
2018-09-28,4.97,0:26:08,5.258215962441315,9,28,9/28,5,0,1,1,5
2018-09-28,7.03,NA,NA,9,28,9/28,6,0,2,0,5
2019-09-28,8.14,0:58:51,7.229729729729729,9,28,9/28,7,0,1,1,6
2020-09-28,10.04,1:07:33,6.728087649402392,9,28,9/28,8,1,1,1,7
2010-09-29,4,0:32:00,8,9,29,9/29,1,0,1,1,1
2011-09-29,5.3,0:38:54,7.339622641509434,9,29,9/29,2,0,1,1,2
2012-09-29,6,0:44:17,7.3805555555555555,9,29,9/29,3,0,1,1,3
2013-09-29,3.63,0:23:57,6.597796143250689,9,29,9/29,4,0,1,1,4
2014-09-29,6.59,0:49:05,7.448153768335862,9,29,9/29,5,0,1,1,5
2015-09-29,8,0:59:50,7.479166666666667,9,29,9/29,6,0,1,1,6
2016-09-29,6,0:43:36,7.266666666666667,9,29,9/29,7,0,1,1,7
2017-09-29,4.97,0:27:15,5.482897384305835,9,29,9/29,8,0,1,1,8
2017-09-29,4.6,NA,NA,9,29,9/29,9,0,2,0,8
2018-09-29,10.31,1:15:00,7.274490785645004,9,29,9/29,10,0,1,1,9
2019-09-29,12.91,1:35:24,7.389620449264137,9,29,9/29,11,0,1,1,10
2020-09-29,9.48,1:06:10,6.979606188466947,9,29,9/29,12,0,1,1,11
2021-09-29,6,0:41:22,6.894444444444445,9,29,9/29,13,1,1,1,12
2010-09-30,0.88,NA,NA,9,30,9/30,1,0,1,1,1
2011-09-30,5.8,0:39:53,6.876436781609196,9,30,9/30,2,0,1,1,2
2013-09-30,7.13,0:48:10,6.7554932211313705,9,30,9/30,3,0,1,1,3
2014-09-30,5.17,0:36:44,7.105093488072212,9,30,9/30,4,0,1,1,4
2015-09-30,8.46,NA,NA,9,30,9/30,5,0,1,1,5
2016-09-30,6,0:46:21,7.725,9,30,9/30,6,0,1,1,6
2017-09-30,8,NA,NA,9,30,9/30,7,0,1,1,7
2018-09-30,15.25,1:52:00,7.3442622950819665,9,30,9/30,8,0,1,1,8
2019-09-30,4.08,0:30:02,7.361111111111112,9,30,9/30,9,0,1,1,9
2020-09-30,8.73,NA,NA,9,30,9/30,10,1,1,1,10
2012-10-01,10.3,1:08:06,6.611650485436893,10,1,10/1,1,0,1,1,1
2013-10-01,3.1,0:17:27,5.629032258064516,10,1,10/1,2,0,1,1,2
2015-10-01,7.11,0:53:03,7.461322081575246,10,1,10/1,3,0,1,1,3
2016-10-01,4.97,0:26:39,5.362173038229376,10,1,10/1,4,0,1,1,4
2016-10-01,6.33,NA,NA,10,1,10/1,5,0,2,0,4
2017-10-01,13.3,1:32:11,6.931077694235588,10,1,10/1,6,0,1,1,5
2018-10-01,8,1:01:20,7.666666666666667,10,1,10/1,7,0,1,1,6
2019-10-01,7.5,0:53:14,7.097777777777778,10,1,10/1,8,0,1,1,7
2020-10-01,10.06,1:11:40,7.123923127899271,10,1,10/1,9,0,1,1,8
2020-10-01,4.51,0:35:35,7.889874353288988,10,1,10/1,10,0,2,0,8
2021-10-01,4.01,0:28:20,7.065669160432253,10,1,10/1,11,1,1,1,9
2010-10-02,3.1,0:19:39,6.338709677419355,10,2,10/2,1,0,1,1,1
2011-10-02,4.26,0:29:57,7.030516431924883,10,2,10/2,2,0,1,1,2
2012-10-02,3.1,0:18:35,5.994623655913979,10,2,10/2,3,0,1,1,3
2013-10-02,7.56,0:54:42,7.235449735449736,10,2,10/2,4,0,1,1,4
2014-10-02,3.1,0:18:18,5.903225806451613,10,2,10/2,5,0,1,1,5
2015-10-02,3.51,0:25:00,7.122507122507122,10,2,10/2,6,0,1,1,6
2016-10-02,14.07,1:44:56,7.457948353470742,10,2,10/2,7,0,1,1,7
2017-10-02,8,0:59:52,7.483333333333333,10,2,10/2,8,0,1,1,8
2018-10-02,4,0:28:06,7.025,10,2,10/2,9,0,1,1,9
2018-10-02,12,NA,NA,10,2,10/2,10,0,2,0,9
2019-10-02,9.51,NA,NA,10,2,10/2,11,0,1,1,10
2020-10-02,9.31,1:08:15,7.330827067669173,10,2,10/2,12,0,1,1,11
2021-10-02,13.11,1:16:48,5.85812356979405,10,2,10/2,13,0,1,1,12
2021-10-02,3,NA,NA,10,2,10/2,14,1,2,0,12
2011-10-03,8.33,0:58:33,7.028811524609845,10,3,10/3,1,0,1,1,1
2012-10-03,3.65,0:28:27,7.794520547945206,10,3,10/3,2,0,1,1,2
2013-10-03,8.72,1:12:36,8.325688073394495,10,3,10/3,3,0,1,1,3
2014-10-03,2.6,0:24:52,9.564102564102564,10,3,10/3,4,0,1,1,4
2015-10-03,4.97,0:26:40,5.3655264922870565,10,3,10/3,5,0,1,1,5
2015-10-03,4.7,NA,NA,10,3,10/3,6,0,2,0,5
2017-10-03,8.55,0:58:06,6.7953216374269,10,3,10/3,7,0,1,1,6
2018-10-03,10.85,NA,NA,10,3,10/3,8,0,1,1,7
2019-10-03,4,0:31:03,7.7625,10,3,10/3,9,0,1,1,8
2020-10-03,18,1:55:30,6.416666666666667,10,3,10/3,10,1,1,1,9
2010-10-04,6.2,NA,NA,10,4,10/4,1,0,1,1,1
2011-10-04,3.1,0:18:39,6.016129032258064,10,4,10/4,2,0,1,1,2
2013-10-04,7.38,0:52:23,7.098012646793135,10,4,10/4,3,0,1,1,3
2015-10-04,10.04,1:11:35,7.129814077025233,10,4,10/4,4,0,1,1,4
2016-10-04,10.09,1:13:18,7.264618434093162,10,4,10/4,5,0,1,1,5
2017-10-04,10,1:14:28,7.446666666666667,10,4,10/4,6,0,1,1,6
2018-10-04,4,NA,NA,10,4,10/4,7,0,1,1,7
2018-10-04,10,NA,NA,10,4,10/4,8,0,2,0,7
2019-10-04,6.3,0:45:33,7.23015873015873,10,4,10/4,9,1,1,1,8
2010-10-05,3.08,NA,NA,10,5,10/5,1,0,1,1,1
2012-10-05,4.43,0:32:23,7.310007524454478,10,5,10/5,2,0,1,1,2
2014-10-05,3.1,0:16:31,5.327956989247312,10,5,10/5,3,0,1,1,3
2016-10-05,10.89,1:14:17,6.821242730333639,10,5,10/5,4,0,1,1,4
2017-10-05,3,0:23:11,7.727777777777778,10,5,10/5,5,0,1,1,5
2017-10-05,8,0:56:51,7.10625,10,5,10/5,6,0,2,0,5
2018-10-05,12,NA,NA,10,5,10/5,7,0,1,1,6
2019-10-05,4.97,0:25:47,5.187793427230047,10,5,10/5,8,0,1,1,7
2019-10-05,4.93,NA,NA,10,5,10/5,9,0,2,0,7
2020-10-05,10.02,1:13:10,7.3020625415835,10,5,10/5,10,1,1,1,8
2011-10-06,5.8,0:40:58,7.063218390804598,10,6,10/6,1,0,1,1,1
2013-10-06,6.58,0:48:50,7.421479229989869,10,6,10/6,2,0,1,1,2
2014-10-06,5.9,0:40:16,6.824858757062146,10,6,10/6,3,0,1,1,3
2015-10-06,7.22,0:54:25,7.536934441366574,10,6,10/6,4,0,1,1,4
2016-10-06,12.19,1:19:14,6.499863275909216,10,6,10/6,5,0,1,1,5
2017-10-06,9.85,NA,NA,10,6,10/6,6,0,1,1,6
2018-10-06,16.05,1:54:00,7.102803738317757,10,6,10/6,7,0,1,1,7
2019-10-06,7.47,0:58:04,7.773315484158858,10,6,10/6,8,1,1,1,8
2010-10-07,3.1,0:19:42,6.354838709677419,10,7,10/7,1,0,1,1,1
2011-10-07,3.1,0:18:31,5.973118279569892,10,7,10/7,2,0,1,1,2
2012-10-07,3.1,0:22:33,7.274193548387097,10,7,10/7,3,0,1,1,3
2014-10-07,2.68,0:21:38,8.072139303482587,10,7,10/7,4,0,1,1,4
2015-10-07,8.57,NA,NA,10,7,10/7,5,0,1,1,5
2016-10-07,10.4,1:19:48,7.6730769230769225,10,7,10/7,6,0,1,1,6
2017-10-07,8.04,0:59:40,7.4212271973466,10,7,10/7,7,0,1,1,7
2018-10-07,8.12,NA,NA,10,7,10/7,8,0,1,1,8
2020-10-07,5.5,0:42:02,7.642424242424243,10,7,10/7,9,1,1,1,9
2010-10-08,3.15,NA,NA,10,8,10/8,1,0,1,1,1
2013-10-08,3.56,0:29:54,8.398876404494382,10,8,10/8,2,0,1,1,2
2014-10-08,3.98,0:30:43,7.717755443886097,10,8,10/8,3,0,1,1,3
2014-10-08,8.65,1:22:00,9.479768786127169,10,8,10/8,4,0,2,0,3
2015-10-08,8,0:57:37,7.202083333333333,10,8,10/8,5,0,1,1,4
2016-10-08,3.83,0:29:27,7.689295039164491,10,8,10/8,6,0,1,1,5
2017-10-08,13.17,1:38:41,7.4930397367755,10,8,10/8,7,0,1,1,6
2019-10-08,6,0:41:44,6.955555555555555,10,8,10/8,8,0,1,1,7
2020-10-08,6.06,0:44:19,7.312981298129813,10,8,10/8,9,1,1,1,8
2011-10-09,8.2,0:58:15,7.103658536585367,10,9,10/9,1,0,1,1,1
2013-10-09,3.1,0:17:12,5.548387096774193,10,9,10/9,2,0,1,1,2
2014-10-09,3.1,0:16:56,5.46236559139785,10,9,10/9,3,0,1,1,3
2015-10-09,7.13,NA,NA,10,9,10/9,4,0,1,1,4
2016-10-09,14.25,1:52:25,7.888888888888888,10,9,10/9,5,0,1,1,5
2018-10-09,4,0:29:59,7.495833333333334,10,9,10/9,6,0,1,1,6
2018-10-09,9.82,NA,NA,10,9,10/9,7,0,2,0,6
2019-10-09,12,NA,NA,10,9,10/9,8,0,1,1,7
2020-10-09,7.46,0:55:13,7.401697944593386,10,9,10/9,9,1,1,1,8
2011-10-10,7.93,0:57:09,7.206809583858765,10,10,10/10,1,0,1,1,1
2012-10-10,7.26,0:47:29,6.540404040404041,10,10,10/10,2,0,1,1,2
2013-10-10,5.79,0:41:56,7.24237190558434,10,10,10/10,3,0,1,1,3
2014-10-10,4.05,0:31:13,7.707818930041153,10,10,10/10,4,0,1,1,4
2015-10-10,8.45,1:00:27,7.153846153846155,10,10,10/10,5,0,1,1,5
2016-10-10,7.2,0:59:59,8.331018518518517,10,10,10/10,6,0,1,1,6
2017-10-10,3.04,0:21:56,7.214912280701754,10,10,10/10,7,0,1,1,7
2017-10-10,9,1:06:17,7.364814814814816,10,10,10/10,8,0,2,0,7
2018-10-10,11.39,NA,NA,10,10,10/10,9,0,1,1,8
2019-10-10,6.95,0:51:02,7.342925659472423,10,10,10/10,10,0,1,1,9
2020-10-10,3.11,0:16:19,5.246516613076099,10,10,10/10,11,0,1,1,10
2020-10-10,6.19,NA,NA,10,10,10/10,12,1,2,0,10
2010-10-11,3.4,NA,NA,10,11,10/11,1,0,1,1,1
2011-10-11,5.8,0:39:39,6.836206896551725,10,11,10/11,2,0,1,1,2
2012-10-11,3.1,0:17:12,5.548387096774193,10,11,10/11,3,0,1,1,3
2013-10-11,7.47,0:47:24,6.3453815261044175,10,11,10/11,4,0,1,1,4
2015-10-11,11,1:19:35,7.234848484848484,10,11,10/11,5,0,1,1,5
2016-10-11,10.52,1:16:36,7.281368821292776,10,11,10/11,6,0,1,1,6
2017-10-11,7.15,NA,NA,10,11,10/11,7,0,1,1,7
2018-10-11,10.16,NA,NA,10,11,10/11,8,0,1,1,8
2019-10-11,8.05,0:59:19,7.368530020703933,10,11,10/11,9,0,1,1,9
2020-10-11,16.22,1:35:45,5.90320591861899,10,11,10/11,10,1,1,1,10
2010-10-12,2.75,NA,NA,10,12,10/12,1,0,1,1,1
2011-10-12,2.9,0:18:19,6.316091954022989,10,12,10/12,2,0,1,1,2
2012-10-12,3.1,0:16:58,5.473118279569892,10,12,10/12,3,0,1,1,3
2016-10-12,10.63,NA,NA,10,12,10/12,4,0,1,1,4
2017-10-12,8,0:59:50,7.479166666666667,10,12,10/12,5,0,1,1,5
2018-10-12,7.5,NA,NA,10,12,10/12,6,0,1,1,6
2019-10-12,6.12,0:42:51,7.001633986928104,10,12,10/12,7,0,1,1,7
2020-10-12,5.25,0:42:16,8.05079365079365,10,12,10/12,8,1,1,1,8
2013-10-13,3.62,0:25:38,7.081031307550645,10,13,10/13,1,0,1,1,1
2014-10-13,4.96,0:35:32,7.163978494623655,10,13,10/13,2,0,1,1,2
2015-10-13,7.18,0:49:53,6.947539461467039,10,13,10/13,3,0,1,1,3
2016-10-13,10,1:13:08,7.3133333333333335,10,13,10/13,4,0,1,1,4
2017-10-13,4.01,0:30:00,7.4812967581047385,10,13,10/13,5,0,1,1,5
2018-10-13,4.97,0:26:15,5.281690140845071,10,13,10/13,6,0,1,1,6
2018-10-13,6.5,NA,NA,10,13,10/13,7,0,2,0,6
2019-10-13,13.1,1:22:46,6.318066157760814,10,13,10/13,8,1,1,1,7
2011-10-14,3.1,0:18:05,5.833333333333333,10,14,10/14,1,0,1,1,1
2013-10-14,5.38,0:44:33,8.280669144981413,10,14,10/14,2,0,1,1,2
2014-10-14,3.1,0:18:04,5.827956989247312,10,14,10/14,3,0,1,1,3
2015-10-14,9.6,1:02:02,6.461805555555556,10,14,10/14,4,0,1,1,4
2016-10-14,6.25,0:46:00,7.36,10,14,10/14,5,0,1,1,5
2017-10-14,4.97,0:28:02,5.640509725016767,10,14,10/14,6,0,1,1,6
2017-10-14,4.85,NA,NA,10,14,10/14,7,0,2,0,6
2018-10-14,5.5,NA,NA,10,14,10/14,8,0,1,1,7
2019-10-14,4.68,0:33:01,7.054843304843305,10,14,10/14,9,0,1,1,8
2020-10-14,10.17,1:06:12,6.509341199606686,10,14,10/14,10,1,1,1,9
2010-10-15,3.1,0:19:57,6.435483870967742,10,15,10/15,1,0,1,1,1
2012-10-15,2.93,0:21:47,7.4345847554038675,10,15,10/15,2,0,1,1,2
2013-10-15,3.41,0:33:48,9.912023460410557,10,15,10/15,3,0,1,1,3
2014-10-15,4.92,0:33:57,6.900406504065041,10,15,10/15,4,0,1,1,4
2015-10-15,7.93,0:59:34,7.511559478772594,10,15,10/15,5,0,1,1,5
2016-10-15,4.97,0:26:28,5.325285043594903,10,15,10/15,6,0,1,1,6
2016-10-15,4.7,NA,NA,10,15,10/15,7,0,2,0,6
2018-10-15,10.12,NA,NA,10,15,10/15,8,0,1,1,7
2019-10-15,8.02,0:55:59,6.980465502909394,10,15,10/15,9,0,1,1,8
2020-10-15,5.13,0:36:01,7.020792722547109,10,15,10/15,10,0,1,1,9
2020-10-15,5.01,0:34:22,6.859614105123088,10,15,10/15,11,1,2,0,9
2012-10-16,3.1,0:17:26,5.623655913978495,10,16,10/16,1,0,1,1,1
2013-10-16,2.65,0:18:47,7.088050314465409,10,16,10/16,2,0,1,1,2
2014-10-16,5.04,0:35:24,7.023809523809524,10,16,10/16,3,0,1,1,3
2015-10-16,3.5,0:23:38,6.752380952380952,10,16,10/16,4,0,1,1,4
2016-10-16,12.1,1:22:00,6.776859504132232,10,16,10/16,5,0,1,1,5
2017-10-16,11.19,1:17:58,6.9675305332141795,10,16,10/16,6,0,1,1,6
2018-10-16,10,NA,NA,10,16,10/16,7,0,1,1,7
2019-10-16,11.84,NA,NA,10,16,10/16,8,0,1,1,8
2020-10-16,10.06,1:08:55,6.850563286944996,10,16,10/16,9,1,1,1,9
2011-10-17,5.57,0:39:43,7.130460801915021,10,17,10/17,1,0,1,1,1
2013-10-17,3.65,0:27:00,7.397260273972603,10,17,10/17,2,0,1,1,2
2014-10-17,2.83,0:19:50,7.008244994110718,10,17,10/17,3,0,1,1,3
2015-10-17,4.97,0:25:56,5.217974513749161,10,17,10/17,4,0,1,1,4
2015-10-17,4.89,NA,NA,10,17,10/17,5,0,2,0,4
2017-10-17,8,0:56:54,7.1125,10,17,10/17,6,0,1,1,5
2018-10-17,11.22,NA,NA,10,17,10/17,7,0,1,1,6
2019-10-17,6.04,0:43:35,7.2157836644591615,10,17,10/17,8,0,1,1,7
2020-10-17,15.37,1:47:18,6.981132075471698,10,17,10/17,9,0,1,1,8
2021-10-17,3.76,0:26:42,7.101063829787234,10,17,10/17,10,1,1,1,9
2010-10-18,4.05,0:36:07,8.91769547325103,10,18,10/18,1,0,1,1,1
2011-10-18,8.7,0:58:39,6.741379310344828,10,18,10/18,2,0,1,1,2
2012-10-18,1.83,0:12:34,6.867030965391621,10,18,10/18,3,0,1,1,3
2013-10-18,1.35,0:8:56,6.617283950617283,10,18,10/18,4,0,1,1,4
2013-10-18,3.1,0:17:35,5.672043010752688,10,18,10/18,5,0,2,0,4
2014-10-18,2.92,0:24:48,8.493150684931507,10,18,10/18,6,0,1,1,5
2015-10-18,10.13,1:14:21,7.339585389930898,10,18,10/18,7,0,1,1,6
2016-10-18,9,1:06:00,7.333333333333333,10,18,10/18,8,0,1,1,7
2017-10-18,8.85,NA,NA,10,18,10/18,9,0,1,1,8
2018-10-18,4,NA,NA,10,18,10/18,10,0,1,1,9
2018-10-18,11,NA,NA,10,18,10/18,11,0,2,0,9
